Suburb,Distance,Lattitude,Longtitude,Price,,,
Prahran,4.5,-37.849,145.0088,888000,,,
Preston,8.8,-37.7499,145.0031,413000,,,
Preston,8.8,-37.736,145.0033,1190000,,,
Preston,8.8,-37.7424,145.0026,2000000,,,
Preston,8.8,-37.7505,144.991,1045000,,,
Preston,8.8,-37.7438,144.9971,1121000,,,
Preston,8.8,-37.7317,145.0083,715000,,,
Preston,8.8,-37.731,145.0115,1200000,,,
Preston,8.8,-37.7336,145.0022,917500,,,
Preston,8.8,-37.7386,145.0234,770000,,,
Preston,8.8,-37.7334,144.9873,800000,,,
Preston,8.8,-37.7506,144.99,1075000,,,
Preston,8.8,-37.7377,144.9911,1015000,,,
Preston,8.8,-37.7506,145.0185,880000,,,
Preston,8.8,-37.7353,145.0232,1020000,,,
Preston,8.8,-37.7373,144.9864,1000000,,,
Preston,8.8,-37.7336,145.0168,1010000,,,
Preston,8.8,-37.7489,144.9861,1110000,,,
Preston,8.8,-37.7356,145.0087,800000,,,
Preston,8.8,-37.7341,145.0275,910000,,,
Preston,8.8,-37.7452,145.0192,1215000,,,
Preston,8.8,-37.7424,145.0026,2300000,,,
Preston,8.8,-37.7521,145.0071,1108000,,,
Preston,8.8,-37.7305,144.9856,801000,,,
Preston,8.8,-37.7341,145.0096,1010000,,,
Preston,8.8,-37.7536,145.0191,690000,,,
Preston,8.8,-37.7442,144.9958,630000,,,
Preston,8.8,-37.7344,145.0208,1100000,,,
Preston,8.8,-37.7288,144.9849,1055000,,,
Preston,8.8,-37.7362,144.9885,560000,,,
Preston,8.8,-37.7316,145.0201,385000,,,
Reservoir,11.2,-37.7148,145.019,741000,,,
Reservoir,11.2,-37.7039,145.0226,725000,,,
Reservoir,11.2,-37.7018,145.0134,615000,,,
Reservoir,11.2,-37.7093,145.0083,406000,,,
Reservoir,11.2,-37.7258,145.0113,1010000,,,
Reservoir,11.2,-37.712,145.0205,852000,,,
Reservoir,11.2,-37.7152,144.9817,595000,,,
Reservoir,11.2,-37.6982,145.0043,665000,,,
Reservoir,11.2,-37.714,145.007,631000,,,
Reservoir,11.2,-37.7074,145.0276,905000,,,
Reservoir,11.2,-37.7114,145.021,845000,,,
Reservoir,11.2,-37.7085,145.018,815000,,,
Reservoir,11.2,-37.701,144.9993,770000,,,
Reservoir,11.2,-37.7269,144.988,935000,,,
Reservoir,11.2,-37.7054,144.9945,610000,,,
Reservoir,11.2,-37.6987,145.0203,678500,,,
Reservoir,11.2,-37.721,145.016,861500,,,
Reservoir,11.2,-37.7194,145.0015,801000,,,
Reservoir,11.2,-37.7179,144.9908,1150000,,,
Reservoir,11.2,-37.7236,144.9876,760000,,,
Reservoir,11.2,-37.6955,145.0097,490000,,,
Reservoir,11.2,-37.7068,145.0193,605000,,,
Reservoir,11.2,-37.7071,145.0108,652000,,,
Reservoir,11.2,-37.7199,145.0091,615000,,,
Reservoir,11.2,-37.7196,145.0092,407000,,,
Reservoir,11.2,-37.7205,145.0165,930000,,,
Reservoir,11.2,-37.7218,145.0231,741000,,,
Reservoir,11.2,-37.7091,145.0259,375000,,,
Reservoir,11.2,-37.6947,144.9851,1005000,,,
Reservoir,11.2,-37.7051,145.0331,800000,,,
Reservoir,11.2,-37.6986,145.024,395000,,,
Reservoir,11.2,-37.7302,145.0129,1025000,,,
Reservoir,11.2,-37.7216,145.0099,505000,,,
Richmond,2.6,-37.8191,144.9977,950000,,,
Richmond,2.6,-37.8172,145.0053,1110000,,,
Richmond,2.6,-37.8119,144.9947,950000,,,
Richmond,2.6,-37.821,145.0054,1226000,,,
Richmond,2.6,-37.817,144.9955,500000,,,
Richmond,2.6,-37.8162,145.006,1214000,,,
Richmond,2.6,-37.8183,144.9979,370000,,,
Richmond,2.6,-37.833,144.997,790000,,,
Richmond,2.6,-37.8235,144.9963,1400000,,,
Richmond,2.6,-37.8175,144.9974,500000,,,
Richmond,2.6,-37.8151,145.0003,1090000,,,
Richmond,2.6,-37.8221,144.9964,1785000,,,
Richmond,2.6,-37.822,145.0104,560000,,,
Richmond,2.6,-37.825,144.9976,690000,,,
Richmond,2.6,-37.817,145.0058,1050000,,,
Richmond,2.6,-37.8161,145.0037,2060000,,,
Richmond,2.6,-37.8108,144.9955,860000,,,
Richmond,2.6,-37.8221,144.9988,1052000,,,
Richmond,2.6,-37.8213,144.9948,3000000,,,
Richmond,2.6,-37.8264,145.0123,1330000,,,
Richmond,2.6,-37.8183,144.9979,630000,,,
Richmond,2.6,-37.8226,145.0064,1210000,,,
Richmond,2.6,-37.8259,145.0107,911000,,,
Richmond,2.6,-37.8225,145.0096,1590000,,,
Rosanna,11.4,-37.7334,145.0631,1380000,,,
Rosanna,11.4,-37.7438,145.0769,1150000,,,
Rosanna,11.4,-37.7323,145.0692,1160000,,,
Rosanna,11.4,-37.7437,145.0729,615000,,,
Rosanna,11.4,-37.7399,145.0681,940000,,,
Seddon,6.6,-37.8026,144.8882,665000,,,
Seddon,6.6,-37.8077,144.8883,950000,,,
Seddon,6.6,-37.8052,144.8879,1085000,,,
Seddon,6.6,-37.8053,144.8967,847000,,,
Seddon,6.6,-37.8046,144.891,785000,,,
South Melbourne,2.1,-37.8395,144.9489,2240000,,,
South Melbourne,2.1,-37.8373,144.9527,2050000,,,
South Melbourne,2.1,-37.8344,144.9581,460000,,,
South Melbourne,2.1,-37.8353,144.9599,650000,,,
South Melbourne,2.1,-37.8351,144.964,1100000,,,
South Melbourne,2.1,-37.8365,144.9497,1820000,,,
South Melbourne,2.1,-37.837,144.9585,1780000,,,
South Melbourne,2.1,-37.8355,144.9675,1024000,,,
South Melbourne,2.1,-37.8309,144.9686,680000,,,
South Melbourne,2.1,-37.836,144.9638,1150000,,,
South Melbourne,2.1,-37.8319,144.9682,710000,,,
South Yarra,3.3,-37.8398,144.9945,1320000,,,
South Yarra,3.3,-37.8361,144.9966,537000,,,
South Yarra,3.3,-37.8361,144.9966,800000,,,
South Yarra,3.3,-37.8378,144.9883,410000,,,
South Yarra,3.3,-37.8452,145.0001,499000,,,
South Yarra,3.3,-37.8454,144.9891,1214000,,,
South Yarra,3.3,-37.8406,145.0035,485000,,,
South Yarra,3.3,-37.836,144.9782,920000,,,
South Yarra,3.3,-37.837,144.9907,615000,,,
South Yarra,3.3,-37.8422,144.9855,642000,,,
South Yarra,3.3,-37.8366,144.9882,3475000,,,
South Yarra,3.3,-37.8433,145.0024,1710000,,,
South Yarra,3.3,-37.8471,145.0019,851000,,,
South Yarra,3.3,-37.8428,144.9877,2030000,,,
South Yarra,3.3,-37.8424,144.9867,1405000,,,
South Yarra,3.3,-37.8361,144.9966,850000,,,
South Yarra,3.3,-37.8383,144.9995,792500,,,
South Yarra,3.3,-37.8354,144.984,390500,,,
South Yarra,3.3,-37.8446,144.9844,2050000,,,
South Yarra,3.3,-37.8447,145.0037,595000,,,
St Kilda,6.1,-37.8585,144.983,346000,,,
St Kilda,6.1,-37.8644,144.9741,520000,,,
St Kilda,6.1,-37.8607,144.9873,320000,,,
St Kilda,6.1,-37.8709,144.9807,610500,,,
St Kilda,6.1,-37.8585,144.9884,350000,,,
St Kilda,6.1,-37.8661,144.9802,1120000,,,
St Kilda,6.1,-37.8636,144.9749,1077000,,,
St Kilda,6.1,-37.8658,144.9774,1301000,,,
St Kilda,6.1,-37.8658,144.9795,1440000,,,
St Kilda,6.1,-37.859,144.9816,680000,,,
St Kilda,6.1,-37.8635,144.991,1361000,,,
St Kilda,6.1,-37.8718,144.9767,1000000,,,
St Kilda,6.1,-37.8624,144.9823,902000,,,
St Kilda,6.1,-37.8623,144.9772,1190000,,,
St Kilda,6.1,-37.8579,144.9844,920000,,,
St Kilda,6.1,-37.857,144.9867,482000,,,
St Kilda,6.1,-37.8729,144.9794,2260000,,,
Strathmore,9.7,-37.7199,144.9044,810000,,,
Strathmore,9.7,-37.7229,144.9055,1021000,,,
Strathmore,9.7,-37.7345,144.9228,925000,,,
Strathmore,9.7,-37.7189,144.9044,910000,,,
Strathmore,9.7,-37.7192,144.9045,900000,,,
Strathmore,9.7,-37.7296,144.9225,995000,,,
Strathmore,9.7,-37.7253,144.9146,1150000,,,
Sunshine,12.6,-37.7966,144.8256,940000,,,
Sunshine,12.6,-37.7866,144.8458,726000,,,
Sunshine,12.6,-37.7918,144.8419,950000,,,
Sunshine,12.6,-37.7867,144.8437,760000,,,
Sunshine,12.6,-37.7803,144.8415,990000,,,
Sunshine,12.6,-37.7988,144.822,651500,,,
Sunshine,12.6,-37.785,144.8383,970000,,,
Sunshine,12.6,-37.7811,144.8373,841000,,,
Sunshine,12.6,-37.7875,144.8456,710000,,,
Sunshine,12.6,-37.7894,144.8383,840000,,,
Sunshine,12.6,-37.7954,144.8246,660000,,,
Sunshine,12.6,-37.7868,144.8428,692000,,,
Sunshine North,13.3,-37.7743,144.8446,830000,,,
Sunshine North,13.3,-37.7549,144.8304,600000,,,
Sunshine North,13.3,-37.771,144.8389,718000,,,
Sunshine North,13.3,-37.7662,144.8383,775000,,,
Sunshine North,13.3,-37.7676,144.8307,490000,,,
Sunshine West,13.5,-37.7886,144.821,716000,,,
Sunshine West,13.5,-37.7997,144.7968,511000,,,
Sunshine West,13.5,-37.7962,144.8064,515000,,,
Sunshine West,13.5,-37.8017,144.8258,530000,,,
Sunshine West,13.5,-37.7912,144.7979,685000,,,
Sunshine West,13.5,-37.7889,144.8047,700000,,,
Sunshine West,13.5,-37.79,144.7886,521000,,,
Sunshine West,13.5,-37.7845,144.8088,571000,,,
Sunshine West,13.5,-37.7928,144.8068,710000,,,
Surrey Hills,11.2,-37.8271,145.1032,682000,,,
Surrey Hills,11.2,-37.8351,145.103,825000,,,
Surrey Hills,11.2,-37.8323,145.105,1525000,,,
Surrey Hills,11.2,-37.8201,145.0887,1260000,,,
Surrey Hills,11.2,-37.818,145.0946,2360000,,,
Surrey Hills,11.2,-37.823,145.0993,1250000,,,
Surrey Hills,11.2,-37.8292,145.1053,1490000,,,
Surrey Hills,11.2,-37.8327,145.0976,1600000,,,
Surrey Hills,11.2,-37.8176,145.0882,1652000,,,
Surrey Hills,11.2,-37.8263,145.0911,2370000,,,
Templestowe Lower,13.8,-37.7586,145.1211,940000,,,
Templestowe Lower,13.8,-37.7628,145.1185,1503500,,,
Templestowe Lower,13.8,-37.7658,145.1014,950000,,,
Templestowe Lower,13.8,-37.7703,145.1086,1370000,,,
Templestowe Lower,13.8,-37.7565,145.1067,1181000,,,
Templestowe Lower,13.8,-37.769,145.1108,1385000,,,
Templestowe Lower,13.8,-37.7685,145.1026,1180000,,,
Templestowe Lower,13.8,-37.7686,145.1023,1302000,,,
Templestowe Lower,13.8,-37.762,145.1244,1775000,,,
Thornbury,6.5,-37.7598,145.0118,1750000,,,
Thornbury,6.5,-37.7555,145.0152,1345000,,,
Thornbury,6.5,-37.7573,145.0083,1080000,,,
Thornbury,6.5,-37.7593,144.9885,1195000,,,
Thornbury,6.5,-37.7554,144.982,716000,,,
Thornbury,6.5,-37.7538,144.9991,865000,,,
Thornbury,6.5,-37.7561,145.0067,462000,,,
Thornbury,6.5,-37.7551,144.9916,1100000,,,
Thornbury,6.5,-37.7579,145.0169,1635000,,,
Thornbury,6.5,-37.7579,145,998000,,,
Thornbury,6.5,-37.7549,144.9979,600000,,,
Thornbury,6.5,-37.7544,144.998,1346000,,,
Thornbury,6.5,-37.7575,145.0128,1130000,,,
Thornbury,6.5,-37.7638,145.0182,1275000,,,
Thornbury,6.5,-37.7622,145.0074,1200000,,,
Thornbury,6.5,-37.7541,145.016,915000,,,
Thornbury,6.5,-37.7577,145.0151,300000,,,
Thornbury,6.5,-37.7639,145.0135,880000,,,
Thornbury,6.5,-37.7587,144.9881,960000,,,
Thornbury,6.5,-37.7606,144.9995,1260000,,,
Thornbury,6.5,-37.7629,145.0165,1100000,,,
Viewbank,13.8,-37.743,145.0839,810000,,,
Viewbank,13.8,-37.7317,145.0952,1140000,,,
Viewbank,13.8,-37.7355,145.0928,1003000,,,
Viewbank,13.8,-37.7308,145.0932,1155000,,,
Watsonia,14.9,-37.713,145.0894,880000,,,
Watsonia,14.9,-37.705,145.0825,826000,,,
Watsonia,14.9,-37.711,145.081,952000,,,
Watsonia,14.9,-37.716,145.0769,677500,,,
Watsonia,14.9,-37.7054,145.0809,761000,,,
Watsonia,14.9,-37.7031,145.0773,715000,,,
Watsonia,14.9,-37.7154,145.0777,932500,,,
Watsonia,14.9,-37.7075,145.0807,895000,,,
West Footscray,8.2,-37.798,144.8728,1435000,,,
West Footscray,8.2,-37.8088,144.8715,470000,,,
West Footscray,8.2,-37.8109,144.8684,502000,,,
West Footscray,8.2,-37.7968,144.8708,580000,,,
West Footscray,8.2,-37.7971,144.8703,375000,,,
West Footscray,8.2,-37.804,144.8772,650000,,,
West Footscray,8.2,-37.7928,144.8811,815000,,,
West Footscray,8.2,-37.7969,144.8647,970000,,,
West Footscray,8.2,-37.7994,144.8763,1325000,,,
West Footscray,8.2,-37.7916,144.8762,890000,,,
West Footscray,8.2,-37.7963,144.8801,900000,,,
West Footscray,8.2,-37.8062,144.8665,266000,,,
West Footscray,8.2,-37.7916,144.8715,830000,,,
West Footscray,8.2,-37.7903,144.8703,888000,,,
West Footscray,8.2,-37.7961,144.8815,1040000,,,
West Footscray,8.2,-37.7968,144.8735,490000,,,
West Footscray,8.2,-37.7922,144.8818,935000,,,
West Footscray,8.2,-37.7955,144.8713,975000,,,
West Footscray,8.2,-37.798,144.8672,185000,,,
Williamstown,8,-37.861,144.8985,2165000,,,
Williamstown,8,-37.8575,144.8922,1245000,,,
Williamstown,8,-37.8622,144.8884,2075000,,,
Williamstown,8,-37.8536,144.8981,543000,,,
Williamstown,8,-37.8526,144.895,1150000,,,
Williamstown,8,-37.8651,144.8986,1290000,,,
Williamstown,8,-37.8602,144.8997,1000000,,,
Williamstown,8,-37.8629,144.8781,2040000,,,
Williamstown,8,-37.8579,144.8786,1412000,,,
Williamstown,8,-37.8589,144.8921,465000,,,
Williamstown,8,-37.8546,144.8883,855000,,,
Williamstown,8,-37.8685,144.9058,550000,,,
Williamstown,8,-37.8588,144.8919,490000,,,
Williamstown,8,-37.8566,144.8737,1200000,,,
Williamstown,8,-37.8629,144.8896,1330000,,,
Williamstown,8,-37.8617,144.8786,1500000,,,
Williamstown,8,-37.8657,144.8942,1630000,,,
Yarraville,7,-37.8143,144.8883,935000,,,
Yarraville,7,-37.8227,144.8827,990000,,,
Yarraville,7,-37.8167,144.888,950000,,,
Yarraville,7,-37.8178,144.8752,1196000,,,
Yarraville,7,-37.8226,144.8842,470000,,,
Yarraville,7,-37.8157,144.8925,1131500,,,
Yarraville,7,-37.8128,144.8905,2035000,,,
Yarraville,7,-37.8194,144.8914,935000,,,
Yarraville,7,-37.8195,144.8766,892000,,,
Yarraville,7,-37.8228,144.8769,985500,,,
Yarraville,7,-37.8161,144.8967,650000,,,
Yarraville,7,-37.813,144.8703,1070000,,,
Yarraville,7,-37.8128,144.8953,397000,,,
Yarraville,7,-37.8184,144.872,1035000,,,
Yarraville,7,-37.8181,144.8882,1370000,,,
Yarraville,7,-37.8122,144.8671,650000,,,
Yarraville,7,-37.812,144.8865,820000,,,
Yarraville,7,-37.8227,144.8955,750000,,,
Yarraville,7,-37.8167,144.8936,497600,,,
Yarraville,7,-37.8212,144.8937,970000,,,
Yarraville,7,-37.8158,144.8707,1256000,,,
Yarraville,7,-37.811,144.8889,1120000,,,
Yarraville,7,-37.8149,144.8942,1425000,,,
Yarraville,7,-37.8145,144.8808,872500,,,
Yarraville,7,-37.8097,144.8906,1455000,,,
Yarraville,7,-37.8105,144.8952,331000,,,
Yarraville,7,-37.8233,144.8825,950000,,,
Abbotsford,2.5,-37.8025,144.9939,1000000,,,
Abbotsford,2.5,-37.8055,144.9961,870000,,,
Abbotsford,2.5,-37.8099,145.0027,1050000,,,
Abbotsford,2.5,-37.8052,144.9963,1242000,,,
Abbotsford,2.5,-37.797,144.9957,1165000,,,
Airport West,13.5,-37.7203,144.8757,872500,,,
Airport West,13.5,-37.7284,144.8874,720000,,,
Airport West,13.5,-37.7251,144.8785,985000,,,
Airport West,13.5,-37.7191,144.8857,510000,,,
Airport West,13.5,-37.7216,144.8837,480000,,,
Albion,13.9,-37.7776,144.8167,800000,,,
Albion,13.9,-37.7832,144.8275,420000,,,
Albion,13.9,-37.7841,144.8169,700000,,,
Albion,13.9,-37.7798,144.8156,580000,,,
Albion,13.9,-37.7849,144.8272,200000,,,
Albion,13.9,-37.7765,144.8123,621000,,,
Albion,13.9,-37.7815,144.8128,600000,,,
Altona,13.8,-37.864,144.8161,840000,,,
Altona,13.8,-37.8712,144.8107,1480000,,,
Altona,13.8,-37.8718,144.819,600000,,,
Altona,13.8,-37.8701,144.8209,597500,,,
Altona,13.8,-37.8707,144.8076,1165000,,,
Altona,13.8,-37.8678,144.816,1295000,,,
Ashburton,11,-37.8689,145.0882,1450000,,,
Ashburton,11,-37.866,145.089,925000,,,
Ashburton,11,-37.8726,145.0716,2220000,,,
Ashburton,11,-37.8686,145.0721,1912500,,,
Ashburton,11,-37.8635,145.0895,2085000,,,
Balwyn,9.7,-37.8021,145.0637,1380000,,,
Balwyn,9.7,-37.8078,145.1031,825000,,,
Balwyn,9.7,-37.8114,145.0793,1670000,,,
Balwyn,9.7,-37.8101,145.0844,1680000,,,
Brooklyn,10.9,-37.8241,144.8419,1005000,,,
Carlton,1.8,-37.8177,144.8496,1520000,,,
Carlton,1.8,-37.7947,144.9724,960000,,,
Carlton,1.8,-37.7973,144.9712,995000,,,
Carlton,1.8,-37.7998,144.9689,490000,,,
Carlton,1.8,-37.7941,144.9678,500000,,,
Eaglemont,10.3,-37.762,145.0645,1750000,,,
Eaglemont,10.3,-37.7605,145.0593,2710000,,,
East Melbourne,1.5,-37.8161,144.9845,503000,,,
East Melbourne,1.5,-37.8144,144.9896,810000,,,
East Melbourne,1.5,-37.8133,144.9865,4275000,,,
Elsternwick,8.5,-37.8822,144.9994,385000,,,
Elsternwick,8.5,-37.8857,145.0011,850000,,,
Elsternwick,8.5,-37.8881,145.0097,740000,,,
Elsternwick,8.5,-37.892,145.0103,1940000,,,
Elsternwick,8.5,-37.886,145.0008,595000,,,
Elsternwick,8.5,-37.8817,145.0032,632500,,,
Elwood,7.7,-37.8795,144.98,687000,,,
Elwood,7.7,-37.8865,144.9874,1260000,,,
Elwood,7.7,-37.8888,144.991,695000,,,
Elwood,7.7,-37.8794,144.9804,950000,,,
Elwood,7.7,-37.8749,144.9799,360000,,,
Elwood,7.7,-37.8805,144.9933,1875000,,,
Elwood,7.7,-37.8753,144.9902,642000,,,
Elwood,7.7,-37.8772,144.9904,1520000,,,
Elwood,7.7,-37.8777,144.9915,2275000,,,
Elwood,7.7,-37.8857,144.9884,800000,,,
Elwood,7.7,-37.8777,144.9891,500000,,,
Elwood,7.7,-37.8852,144.9877,490000,,,
Essendon North,9.4,-37.7372,144.9022,1291000,,,
Essendon North,9.4,-37.7417,144.9079,810000,,,
Essendon North,9.4,-37.743,144.9084,415500,,,
Fitzroy,1.6,-37.7976,144.9778,1100000,,,
Fitzroy,1.6,-37.799,144.975,1350000,,,
Fitzroy,1.6,-37.7967,144.9836,600000,,,
Fitzroy,1.6,-37.7999,144.9776,1350000,,,
Fitzroy,1.6,-37.8007,144.9833,2725000,,,
Fitzroy,1.6,-37.7959,144.9802,1050000,,,
Fitzroy,1.6,-37.8065,144.9781,1326000,,,
Fitzroy,1.6,-37.8018,144.9825,1200000,,,
Fitzroy,1.6,-37.7964,144.9839,681500,,,
Gowanbrae,13.6,-37.7039,144.8986,680000,,,
Gowanbrae,13.6,-37.7055,144.8943,741000,,,
Gowanbrae,13.6,-37.7071,144.8989,990000,,,
Gowanbrae,13.6,-37.7088,144.8938,970000,,,
Jacana,14.5,-37.6822,144.9108,485000,,,
Jacana,14.5,-37.6875,144.9102,618000,,,
Keilor Park,14.5,-37.721,144.8584,616000,,,
Keilor Park,14.5,-37.724,144.8514,773000,,,
Kensington,4.2,-37.7979,144.9265,355000,,,
Kensington,4.2,-37.7886,144.9253,425000,,,
Kensington,4.2,-37.7961,144.9261,535000,,,
Kensington,4.2,-37.7897,144.9228,500000,,,
Kensington,4.2,-37.7912,144.9318,525000,,,
Kensington,4.2,-37.7989,144.9275,1110000,,,
Kensington,4.2,-37.791,144.9323,917500,,,
Kensington,4.2,-37.7956,144.935,730000,,,
Kensington,4.2,-37.7898,144.9276,811000,,,
Kensington,4.2,-37.7973,144.9208,1190000,,,
Kensington,4.2,-37.7964,144.9339,903000,,,
Kensington,4.2,-37.7954,144.9259,902500,,,
Kensington,4.2,-37.791,144.928,1817000,,,
Kensington,4.2,-37.7928,144.9279,528000,,,
Kensington,4.2,-37.7985,144.9307,1000000,,,
Kensington,4.2,-37.7961,144.9261,380000,,,
Kensington,4.2,-37.791,144.928,1817000,,,
Middle Park,4.1,-37.8447,144.9604,1420000,,,
Middle Park,4.1,-37.8468,144.9612,1335000,,,
Middle Park,4.1,-37.8527,144.9657,1300000,,,
Middle Park,4.1,-37.8471,144.9595,2860000,,,
Middle Park,4.1,-37.8484,144.963,1630000,,,
Middle Park,4.1,-37.8496,144.963,2250000,,,
Moorabbin,14.6,-37.9396,145.0519,1035000,,,
Moorabbin,14.6,-37.9432,145.0462,1321000,,,
Moorabbin,14.6,-37.9369,145.0473,742500,,,
Moorabbin,14.6,-37.9409,145.0602,860000,,,
North Melbourne,2.3,-37.7987,144.9434,2161000,,,
North Melbourne,2.3,-37.8029,144.9459,1485000,,,
North Melbourne,2.3,-37.9394,145.089,940000,,,
Oakleigh South,14.7,-37.918,145.085,770000,,,
Oakleigh South,14.7,-37.9115,145.0889,985100,,,
Oakleigh South,14.7,-37.9316,145.0821,1410000,,,
Oakleigh South,14.7,-37.9233,145.1062,815000,,,
Oakleigh South,14.7,-37.9176,145.0839,1042500,,,
South Kingsville,9.1,-37.8287,144.8705,815000,,,
South Kingsville,9.1,-37.8288,144.8711,321000,,,
South Kingsville,9.1,-37.8303,144.8679,995000,,,
South Kingsville,9.1,-37.8289,144.8718,1290000,,,
South Kingsville,9.1,-37.8288,144.8711,300000,,,
Southbank,1.2,-37.8242,144.9626,505000,,,
Southbank,1.2,-37.8288,144.9679,595000,,,
Southbank,1.2,-37.8273,144.9685,580000,,,
Southbank,1.2,-37.8248,144.9667,580000,,,
Spotswood,7.7,-37.826,144.8769,1320000,,,
Spotswood,7.7,-37.8291,144.8848,380000,,,
Spotswood,7.7,-37.8312,144.8893,1100000,,,
Spotswood,7.7,-37.8297,144.8752,660000,,,
Toorak,4.6,-37.8373,145.0106,867000,,,
Toorak,4.6,-37.8428,145.0081,552000,,,
Toorak,4.6,-37.8389,145.0141,655000,,,
Toorak,4.6,-37.8384,145.0178,840000,,,
Toorak,4.6,-37.8427,145.0236,1010000,,,
Toorak,4.6,-37.8454,145.0076,650000,,,
Toorak,4.6,-37.8445,145.0124,2400000,,,
Toorak,4.6,-37.845,145.0134,3600000,,,
Toorak,4.6,-37.8432,145.0137,750000,,,
Toorak,4.6,-37.8421,145.0104,247500,,,
Toorak,4.6,-37.8474,145.0125,1320000,,,
Toorak,4.6,-37.8421,145.0237,922500,,,
Toorak,4.6,-37.8359,145.0126,760000,,,
Williamstown North,8.9,-37.8573,144.8854,546000,,,
Williamstown North,8.9,-37.857,144.8846,670000,,,
Williamstown North,8.9,-37.8538,144.8722,1070000,,,
Williamstown North,8.9,-37.8565,144.8865,1575000,,,
Williamstown North,8.9,-37.8559,144.8764,1520000,,,
Williamstown North,8.9,-37.857,144.8846,720000,,,
Williamstown North,8.9,-37.855,144.8742,1045000,,,
Windsor,5.1,-37.8559,144.999,585000,,,
Windsor,5.1,-37.8573,144.9978,690000,,,
Windsor,5.1,-37.8582,144.9979,854000,,,
Windsor,5.1,-37.8556,144.9885,900000,,,
Windsor,5.1,-37.8508,144.984,350000,,,
Yallambie,15,-37.7214,145.1063,721500,,,
Yallambie,15,-37.7327,145.0804,1060000,,,
Yallambie,15,-37.7285,145.0851,984000,,,
Balaclava,6.6,-37.8656,144.9919,450000,,,
Balaclava,6.6,-37.8757,144.998,490000,,,
Balaclava,6.6,-37.8686,144.9969,440000,,,
Essendon West,9.8,-37.7506,144.8891,1406000,,,
Essendon West,9.8,-37.7523,144.8862,1305000,,,
Kingsbury,12.4,-37.7157,145.0386,488000,,,
West Melbourne,1.9,-37.8082,144.9451,1750000,,,
West Melbourne,1.9,-37.8094,144.9452,1013000,,,
West Melbourne,1.9,-37.8098,144.9448,1171000,,,
West Melbourne,1.9,-37.8059,144.9459,1053000,,,
West Melbourne,1.9,-37.8084,144.9473,295000,,,
Campbellfield,14.5,-37.6741,144.9698,445000,,,
Travancore,5.3,-37.7847,144.9383,360000,,,
Airport West,10.4,-37.71655,144.88155,640000,,,
Airport West,10.4,-37.72274,144.88002,961000,,,
Albert Park,3,-37.8481,144.9566,1535000,,,
Albion,10.5,-37.77917,144.82223,570000,,,
Alphington,5.7,-37.78122,145.0336,2345000,,,
Altona North,9.4,-37.8265,144.84386,900000,,,
Armadale,6.3,-37.85311,145.02847,5200000,,,
Ashwood,10.2,-37.87257,145.09782,1225000,,,
Avondale Heights,9.5,-37.76215,144.85986,622000,,,
Avondale Heights,9.5,-37.76616,144.8575,825000,,,
Balwyn,7.9,-37.80156,145.06715,1475000,,,
Balwyn North,9.7,-37.79888,145.06649,2160000,,,
Balwyn North,9.7,-37.79362,145.0652,1050000,,,
Balwyn North,9.7,-37.79495,145.08192,1275000,,,
Bayswater,23.2,-37.83909,145.26075,640000,,,
Bayswater North,23.2,-37.83303,145.27488,500000,,,
Beaumaris,17.3,-37.98139,145.05251,1221000,,,
Beaumaris,17.3,-37.98713,145.04887,1823000,,,
Beaumaris,17.3,-37.98942,145.03394,2000000,,,
Bentleigh,11.4,-37.92487,145.04703,1365000,,,
Bentleigh,11.4,-37.92999,145.04932,1045000,,,
Bentleigh East,13.8,-37.93228,145.07026,1220000,,,
Berwick,35.2,-38.02434,145.33117,627500,,,
Boronia,25,-37.84674,145.29351,642000,,,
Briar Hill,16.1,-37.70822,145.11495,840000,,,
Brighton,10.5,-37.90876,145.00743,2650000,,,
Brighton,10.5,-37.88468,144.99722,380000,,,
Brighton,10.5,-37.92615,145.00282,3250000,,,
Brighton East,10.3,-37.91503,145.00888,1731000,,,
Broadmeadows,14,-37.68358,144.92387,465000,,,
Broadmeadows,14,-37.69237,144.93144,518500,,,
Brunswick,5.2,-37.77742,144.95666,692000,,,
Brunswick East,4,-37.76386,144.97783,1305000,,,
Brunswick West,5.2,-37.76073,144.94803,1100000,,,
Brunswick West,5.2,-37.76732,144.94098,573000,,,
Bulleen,10.8,-37.77615,145.08907,1060000,,,
Bundoora,12.1,-37.70834,145.05424,805000,,,
Bundoora,12.1,-37.70074,145.0648,682000,,,
Burnside Heights,14.8,-37.7331,144.76282,535000,,,
Burwood East,14.7,-37.8534,145.14218,1088000,,,
Burwood East,14.7,-37.85771,145.15466,1180000,,,
Cairnlea,14.8,-37.75107,144.78415,630000,,,
Camberwell,7.7,-37.84716,145.07351,677000,,,
Camberwell,7.7,-37.83202,145.06095,670000,,,
Camberwell,7.7,-37.84689,145.05863,1320000,,,
Canterbury,8.4,-37.82091,145.06011,816000,,,
Carlton,1.6,-37.79859,144.97336,350000,,,
Carlton,1.6,-37.7969,144.9742,620000,,,
Carlton,1.6,-37.79449,144.97406,1760000,,,
Caroline Springs,14.8,-37.74397,144.73472,545000,,,
Caulfield South,8.7,-37.89565,145.0234,1091500,,,
Cheltenham,17.9,-37.96763,145.07898,1140000,,,
Cheltenham,17.9,-37.96062,145.04296,950000,,,
Cheltenham,17.9,-37.97143,145.05219,425000,,,
